device_name,network_count,duration,has_PRMs,is_merged,multithreading_type,uses_conditional_connect,last_run_time,compilation_time,binary_run_time,total_run_time
cuda_standalone,32,0.1,True,False,GPU,False,2.3872,9.475842237472534,5.911882400512695,20.60832691192627
cuda_standalone,64,0.1,True,False,GPU,False,4.7744,9.475842237472534,5.911882400512695,20.60832691192627
cuda_standalone,128,0.1,True,False,GPU,False,9.5488,9.475842237472534,5.911882400512695,20.60832691192627
cuda_standalone,256,0.1,True,False,GPU,False,19.0976,9.475842237472534,5.911882400512695,20.60832691192627
cuda_standalone,1,0.1,True,True,GPU,False,0.074611,9.475842237472534,5.911882400512695,20.60832691192627
cuda_standalone,2,0.1,True,True,GPU,False,0.078972,9.020079374313354,12.350102424621582,23.594553232192993
cuda_standalone,4,0.1,True,True,GPU,False,0.088623,9.081850290298462,25.71961760520935,37.04392886161804
cuda_standalone,8,0.1,True,True,GPU,False,0.10411,9.22774338722229,54.30281615257263,65.78833508491516
cuda_standalone,16,0.1,True,True,GPU,False,0.168594,9.42190408706665,126.54191708564758,138.3700876235962
cuda_standalone,32,0.1,True,True,GPU,False,0.25581,9.492282152175903,331.4753201007843,343.57477498054504
cuda_standalone,64,0.1,True,True,GPU,False,0.454461,10.382918357849121,788.2933278083801,801.1195051670074
cuda_standalone,128,0.1,True,True,GPU,False,0.839791,12.712524175643921,1744.4314703941345,1761.334632396698
