,device_name,network_count,duration,is_merged,multithreading_type,has_monitors,is_recompile,last_run_time,compilation_time,binary_run_time,total_run_time,duplicating_time,result_extraction_time
0,cpp_standalone,1,1.0,False,none,0.0,0.6666666666666666,3.532777777777778,0.3815138869815402,4.0301498836941185,6.348686218261719,0.0,8.000267876466666e-06
1,cpp_standalone,1,1.0,False,openmp,0.0,0.6666666666666666,0.9066854444444444,0.3936368094550239,1.6528904438018799,3.961912473042806,0.0,8.715523613766666e-06
2,cpp_standalone,1,1.0,True,none,0.0,0.0,3.5448,1.1206848621368408,3.9868264198303223,7.1001029809316,0.36515148480733234,2.8610229492e-06
3,cpp_standalone,1,1.0,True,openmp,0.0,0.0,0.9432914285714286,1.0172439302716936,1.6491288798195975,4.582671676363264,0.35361473900931223,2.4863651820428566e-06
4,cpp_standalone,2,1.0,True,none,0.0,0.0,7.025633333333334,1.1138710180918376,7.991146643956502,10.929129203160604,0.35489312807718915,2.384185791e-06
5,cpp_standalone,2,1.0,True,openmp,0.0,0.0,1.3242366666666667,1.169973889986674,2.674917538960775,5.733853340148926,0.355479637781779,2.1457672119e-06
6,cpp_standalone,4,1.0,True,none,0.0,0.0,14.053166666666668,1.1078514258066814,15.98302419980367,19.003220558166504,0.3531142870585124,3.3378601074e-06
7,cpp_standalone,4,1.0,True,openmp,0.0,0.0,2.177145,1.1757983764012654,4.60755197207133,7.652519782384236,0.36012427012125653,2.384185791e-06
8,cpp_standalone,8,1.0,True,none,0.0,0.0,28.236933333333337,1.1119975248972576,32.182378927866615,35.287962675094604,0.35496870676676434,1.8278757730999999e-06
9,cpp_standalone,8,1.0,True,openmp,0.0,0.0,3.61401,1.1797402302424114,9.054580807685852,12.127464175224304,0.3603900671005249,1.9868214925e-06
10,cpp_standalone,16,1.0,True,none,0.0,0.0,56.50053333333333,1.09793225924174,64.36855594317119,67.47911429405212,0.3571455478668213,2.4636586507e-06
11,cpp_standalone,16,1.0,True,openmp,0.0,0.0,6.46708,1.1778709093729656,16.014323870340984,19.208207368850708,0.36177865664164227,2.1457672119e-06
12,cpp_standalone,32,1.0,True,none,0.0,0.0,113.37366666666667,1.1063568592071533,129.37066634496054,132.52388644218445,0.351077397664388,2.384185791e-06
13,cpp_standalone,32,1.0,True,openmp,0.0,0.0,14.427333333333332,1.1843187808990479,33.69677003224691,36.958924214045204,0.37456504503885907,2.384185791e-06
14,cpp_standalone,64,1.0,True,none,0.0,0.0,227.56499999999997,1.110266129175822,260.7385826905568,263.9312973022461,0.360240379969279,3.3378601074e-06
15,cpp_standalone,64,1.0,True,openmp,0.0,0.0,32.355533333333334,1.1710038979848225,74.0962127049764,77.38198494911194,0.3768012523651123,3.3378601074e-06
16,cpp_standalone,128,1.0,True,none,0.0,0.0,459.249,1.1362199783325195,528.4426028728485,531.6853900750478,0.3756092389424642,1.5099843342999999e-06
17,cpp_standalone,128,1.0,True,openmp,0.0,0.0,62.334833333333336,1.1729753812154133,140.9339303970337,144.7234435081482,0.3779106934865315,3.0994415283000002e-06
18,cuda_standalone,1,1.0,False,GPU,0.0,0.6666666666666666,0.3225088888888889,2.910059346093072,6.024607631895277,12.35628933376736,0.0,9.881125556033333e-06
19,cuda_standalone,1,1.0,True,GPU,0.0,0.0,0.32989183333333333,8.736682693163553,5.993138353029887,18.014606952667236,0.41696051756540925,2.0662943522e-06
20,cuda_standalone,2,1.0,True,GPU,0.0,0.0,0.35310949999999997,8.726722200711569,12.5113072792689,24.509567975997925,0.4153265953063965,2.3047129313e-06
21,cuda_standalone,4,1.0,True,GPU,0.0,0.0,0.40711499999999995,8.696142554283142,26.284013787905376,38.21815204620361,0.4146032730738322,1.8278757730999999e-06
22,cuda_standalone,8,1.0,True,GPU,0.0,0.0,0.5228473333333333,8.794817090034485,63.46340298652649,75.83843735853831,0.4230731725692749,2.1457672119e-06
23,cuda_standalone,16,1.0,True,GPU,0.0,0.0,0.7919961666666667,8.797975023587545,137.80227585633597,150.21813694636026,0.42241255442301434,1.8676122029499999e-06
24,cuda_standalone,32,1.0,True,GPU,0.0,0.0,1.27664,8.757945855458578,324.7595823605855,337.1470875740051,0.421475887298584,2.0662943522e-06
25,cuda_standalone,64,1.0,True,GPU,0.0,0.0,2.28486,8.690951665242514,711.7121327718099,723.9423602422079,0.4207649230957031,1.8278757731e-06
26,cuda_standalone,128,1.0,True,GPU,0.0,0.0,4.399393333333333,8.96083108584086,1502.8071487744648,1515.49964261055,0.4523037274678548,2.6226043701e-06
