device_name,network_count,duration,has_monitors,is_merged,multithreading_type,is_recompile,last_run_time,compilation_time,binary_run_time,neurongroup_stateupdater,neurongroup_thresholder,neurongroup_resetter,synapses_pre,synapses_pre_push_spikes,spikemonitor,statemonitor,sum_ratemonitors,total_run_time
cpp_standalone,8,1.0,False,True,none,False,28.0254,1.2773993015289307,32.16593146324158,27.0127,0.379238,0.006529,0.437981,0.115858,0.0,0.0,0.0,35.259000062942505
cpp_standalone,8,1.0,False,True,none,False,28.1323,1.2582886219024658,32.32114934921265,27.1347,0.378019,0.006405,0.426064,0.114093,0.0,0.0,0.0,35.03352189064026
cpp_standalone,16,1.0,False,True,none,False,56.4009,1.2838048934936523,64.92445468902588,54.3013,0.741119,0.006735,1.02319,0.254683,0.0,0.0,0.0,67.98275899887085
cpp_standalone,16,1.0,False,True,none,False,56.5386,1.300548791885376,65.09451746940613,54.3833,0.761816,0.006766,1.0484,0.249861,0.0,0.0,0.0,68.26347541809082
cpp_standalone,16,1.0,False,True,none,False,57.1872,1.2629027366638184,66.16679573059082,53.9305,0.745489,0.006926,1.46865,0.955719,0.0,0.0,0.0,69.29707288742065
cpp_standalone,32,1.0,False,True,none,False,113.602,1.3232603073120117,130.94367909431458,108.936,1.47324,0.007728,2.51444,0.593246,0.0,0.0,0.0,134.12935709953308
cpp_standalone,32,1.0,False,True,none,False,113.101,1.3363072872161865,130.16857075691223,108.419,1.48421,0.007555,2.52338,0.59013,0.0,0.0,0.0,133.25690054893494
cpp_standalone,32,1.0,False,True,none,False,113.12,1.3477048873901367,130.28449606895447,108.526,1.50199,0.007606,2.46381,0.544547,0.0,0.0,0.0,133.53399896621704
cpp_standalone,64,1.0,False,True,none,False,226.602,1.7142260074615479,261.6493706703186,217.119,2.96811,0.009078,5.17867,1.23065,0.0,0.0,0.0,265.216383934021
cpp_standalone,64,1.0,False,True,none,False,228.592,1.7157318592071533,266.70268297195435,217.179,2.98972,0.009339,5.88636,2.44282,0.0,0.0,0.0,270.66143107414246
cpp_standalone,64,1.0,False,True,none,False,226.695,1.7018930912017822,262.23007822036743,217.069,3.0192,0.009392,5.30802,1.2043,0.0,0.0,0.0,265.7627749443054
cpp_standalone,128,1.0,False,True,none,False,460.914,2.7967886924743652,534.1893827915192,432.338,5.92913,0.013761,15.9346,6.60845,0.0,0.0,0.0,539.3098928928375
cpp_standalone,128,1.0,False,True,none,False,454.065,3.803438901901245,529.65500664711,434.452,5.98355,0.013754,11.052,2.47328,0.0,0.0,0.0,535.7609803676605
cpp_standalone,128,1.0,False,True,none,False,455.604,2.6468427181243896,528.1196219921112,435.981,5.96854,0.013712,11.0994,2.4503,0.0,0.0,0.0,534.2816526889801
