device_name,network_count,duration,has_PRMs,is_merged,multithreading_type,uses_conditional_connect,last_run_time,compilation_time,binary_run_time,total_run_time
cpp_standalone,256,1.0,True,True,openmp,False,131.431,8.719792604446411,288.4969868659973,300.37213802337646
cpp_standalone,256,1.0,True,True,openmp,False,134.589,8.815897464752197,288.91170835494995,301.0374608039856
cuda_standalone,1,1.0,True,True,GPU,False,0.59597,8.998379707336426,6.26037335395813,17.783398389816284
cuda_standalone,1,1.0,True,True,GPU,False,0.621517,10.730425834655762,6.5099146366119385,19.188517570495605
cuda_standalone,1,1.0,True,True,GPU,False,0.613764,9.13699197769165,6.414392948150635,18.415168523788452
cuda_standalone,2,1.0,True,True,GPU,False,0.64972,9.132526874542236,12.821449279785156,24.68854022026062
cuda_standalone,2,1.0,True,True,GPU,False,0.648023,9.150034427642822,12.955946683883667,25.110226154327393
cuda_standalone,2,1.0,True,True,GPU,False,0.646849,9.081184148788452,13.507960319519043,25.5137882232666
cuda_standalone,4,1.0,True,True,GPU,False,0.728834,9.136469841003418,26.334004878997803,38.220646142959595
cuda_standalone,4,1.0,True,True,GPU,False,0.712377,9.030272722244263,26.22966957092285,38.30051517486572
cuda_standalone,4,1.0,True,True,GPU,False,0.713485,9.104308605194092,27.40083932876587,39.345728635787964
cuda_standalone,8,1.0,True,True,GPU,False,0.863094,9.145881414413452,56.19950032234192,68.8876519203186
cuda_standalone,8,1.0,True,True,GPU,False,0.873115,9.110453844070435,55.073177099227905,67.51856422424316
cuda_standalone,8,1.0,True,True,GPU,False,0.875153,9.160439491271973,55.242552280426025,67.5573000907898
cuda_standalone,16,1.0,True,True,GPU,False,1.47761,9.333714008331299,147.97631192207336,160.44218230247498
cuda_standalone,16,1.0,True,True,GPU,False,1.46523,9.248119831085205,141.50822067260742,154.06199526786804
cuda_standalone,16,1.0,True,True,GPU,False,1.45399,9.216976642608643,147.14369535446167,159.46608710289001
cuda_standalone,32,1.0,True,True,GPU,False,2.37616,9.370135307312012,341.2203230857849,354.0492238998413
cuda_standalone,32,1.0,True,True,GPU,False,2.3811,9.343309164047241,351.68527817726135,364.2366795539856
cuda_standalone,32,1.0,True,True,GPU,False,2.379,9.433963298797607,354.3567519187927,366.9690611362457
cuda_standalone,64,1.0,True,True,GPU,False,4.24131,10.285177946090698,775.1133034229279,787.9872274398804
cuda_standalone,64,1.0,True,True,GPU,False,4.22702,10.309289455413818,774.8908624649048,788.6698591709137
cuda_standalone,64,1.0,True,True,GPU,False,4.26299,10.292212009429932,748.8571064472198,762.6799721717834
cuda_standalone,1,1.0,False,False,GPU,False,0.613626,9.019505023956299,6.381162166595459,18.206469297409058
cuda_standalone,1,1.0,False,False,GPU,False,0.615231,0.015179634094238281,6.427587032318115,8.83901834487915
cuda_standalone,1,1.0,False,False,GPU,False,0.620395,0.017142295837402344,6.509803295135498,9.003130197525024
cuda_standalone,1,1.0,False,False,GPU,False,0.620429,8.979609966278076,6.488887310028076,17.928531646728516
cuda_standalone,1,1.0,False,False,GPU,False,0.60528,0.01567697525024414,6.516533851623535,9.021458387374878
cuda_standalone,1,1.0,False,False,GPU,False,0.62445,0.01799750328063965,6.553739547729492,9.402072668075562
cuda_standalone,1,1.0,False,False,GPU,False,0.610933,8.997053861618042,6.6528542041778564,18.12052607536316
cuda_standalone,1,1.0,False,False,GPU,False,0.605973,0.015923738479614258,6.435161590576172,8.907423973083496
cuda_standalone,1,1.0,False,False,GPU,False,0.595281,0.018499135971069336,6.559298038482666,9.035014152526855
cuda_standalone,64,1.0,False,True,GPU,False,4.25549,0.017383098602294922,801.6411888599396,804.4499287605286
cuda_standalone,64,1.0,False,True,GPU,False,4.21511,10.015751600265503,844.1083333492279,856.5438978672028
cuda_standalone,64,1.0,False,True,GPU,False,4.28155,9.88450288772583,771.607747554779,784.1481943130493
cpp_standalone,1,1.0,False,False,none,N/A,2.96411,1.3353900909423828,3.3975284099578857,8.484565019607544
cpp_standalone,1,1.0,False,False,none,N/A,2.9635,0.007584333419799805,3.4827463626861572,5.284428596496582
cpp_standalone,1,1.0,False,False,none,N/A,2.98807,0.007016897201538086,3.512587070465088,5.236154079437256
cpp_standalone,1,1.0,False,False,none,N/A,2.96384,1.0748918056488037,3.3731496334075928,6.27735161781311
cpp_standalone,1,1.0,False,False,none,N/A,2.9621,0.007779598236083984,3.389303684234619,5.100180387496948
cpp_standalone,1,1.0,False,False,none,N/A,2.956,0.00699305534362793,3.4163591861724854,5.11864447593689
cpp_standalone,1,1.0,False,False,none,N/A,2.96061,1.068749189376831,3.369741916656494,6.126908540725708
cpp_standalone,1,1.0,False,False,none,N/A,2.95947,0.006865262985229492,3.4926917552948,5.232172727584839
